roll,pitch,yaw,ax,ay,az,gx,gy,gz
-3,-8,9,-0.93,0.1,0.13,-56.82,8.18,14.28
-3,-8,10,-0.95,0.12,0.14,-56.58,6.53,15.56
-3,-8,11,-0.97,0.14,0.17,-55.48,5.07,16.91
-3,-8,12,-1,0.16,0.18,-55.11,2.69,18.01
-4,-8,12,-1,0.16,0.18,-55.24,0.79,19.65
-4,-8,13,-1.03,0.2,0.18,-55.24,0.79,19.65
-4,-8,13,-1.07,0.24,0.17,-54.63,0.61,21.18
-4,-8,13,-1.12,0.27,0.16,-52.98,0.67,22.34
-4,-8,13,-1.15,0.27,0.14,-50.35,-0.43,24.23
-4,-8,13,-1.15,0.27,0.14,-46.02,-4.7,25.94
-4,-8,13,-1.19,0.36,0.18,-46.02,-4.7,25.94
-4,-8,13,-1.21,0.33,0.23,-42.48,-6.9,26.18
-4,-8,13,-1.22,0.32,0.25,-38.33,-5.19,26.67
-4,-8,13,-1.22,0.33,0.22,-35.71,-4.21,27.65
-4,-9,13,-1.22,0.33,0.22,-33.51,-4.52,28.81
-4,-9,14,-1.21,0.34,0.19,-33.51,-4.52,28.81
-5,-9,14,-1.21,0.34,0.16,-29.36,-6.16,30.64
-6,-9,14,-1.18,0.33,0.15,-25.15,-8.91,33.08
-6,-9,14,-1.18,0.33,0.2,-21.67,-11.35,34.73
-9,-9,15,-1.18,0.33,0.2,-19.41,-16.54,36.44
-12,-9,15,-1.37,0.38,0.21,-19.41,-16.54,36.44
-13,-9,15,-1.55,0.38,0.15,-16.42,-21.79,38.76
-13,-8,15,-1.56,0.27,0.19,-7.02,-18.13,40.71
-13,-8,16,-1.52,0.13,0.3,4.82,-11.78,41.26
-13,-9,16,-1.41,0,0.37,9.83,-6.16,40.1
-13,-9,16,-1.41,0,0.37,9.83,-6.16,40.1
-12,-9,16,-1.26,-0.09,0.38,9.46,0.24,39.31
-12,-9,16,-1.15,-0.1,0.4,5.62,4.09,39.73
-12,-9,16,-1.14,-0.1,0.41,-0.61,4.09,39.98
-12,-9,16,-1.15,-0.08,0.42,-3.17,3.78,40.47
-12,-9,16,-1.15,-0.08,0.42,-3.17,3.78,40.47
-12,-9,16,-1.1,-0.07,0.41,-3.48,6.9,40.1
-12,-9,16,-1.03,-0.04,0.4,-1.83,10.86,39.18
-12,-9,16,-0.96,-0.07,0.4,1.28,13.24,38.09
-12,-9,16,-0.91,-0.07,0.41,4.76,14.95,37.6
-11,-9,16,-0.91,-0.07,0.41,4.76,14.95,37.6
-9,-9,15,-0.84,-0.07,0.38,3.36,14.77,36.44
-7,-10,15,-0.79,-0.06,0.34,0.43,13.06,34.97
-6,-10,8,-0.76,-0.02,0.3,0.73,9.77,34
-5,-10,1,-0.74,-0.05,0.31,4.09,5.55,33.26
-4,-11,-9,-0.74,-0.05,0.31,4.09,5.55,33.26
-3,-12,-18,-0.76,-0.09,0.33,6.77,1.4,32.35
-3,-13,-20,-0.77,-0.11,0.34,7.87,-0.98,31.8
-2,-15,-21,-0.78,-0.1,0.32,7.02,-1.28,31.56
-2,-16,-22,-0.77,-0.09,0.3,5.92,-1.65,30.33
-2,-16,-22,-0.77,-0.09,0.3,4.09,-1.04,28.87
-2,-17,-23,-0.74,-0.11,0.25,4.09,-1.04,28.87
-2,-17,-23,-0.73,-0.11,0.2,3.97,-1.59,28.5
-2,-17,-23,-0.71,-0.09,0.19,4.94,-4.15,28.02
-2,-17,-23,-0.7,-0.09,0.17,5.31,-6.53,27.53
-1,-17,-23,-0.7,-0.08,0.16,4.88,-8.54,26.86
0,-17,-24,-0.7,-0.08,0.16,4.88,-8.54,26.86
1,-17,-24,-0.7,-0.07,0.16,4.39,-10.68,26.12
1,-17,-25,-0.7,-0.06,0.16,4.39,-11.9,25.15
1,-17,-25,-0.69,-0.06,0.15,5.49,-11.78,24.29
1,-16,-27,-0.68,-0.05,0.15,6.35,-11.17,23.13
1,-16,-28,-0.68,-0.05,0.15,6.35,-11.17,23.13
1,-16,-29,-0.68,-0.06,0.13,6.96,-10.74,22.16
2,-16,-30,-0.7,-0.07,0.12,8.12,-10.62,21.24
2,-16,-31,-0.7,-0.07,0.13,9.16,-10.01,19.9
2,-15,-31,-0.72,-0.08,0.1,9.34,-9.64,18.31
3,-15,-31,-0.72,-0.08,0.1,10.68,-9.58,16.72
3,-15,-31,-0.73,-0.1,0.11,10.68,-9.58,16.72
3,-15,-31,-0.74,-0.1,0.13,12.45,-9.16,15.26
3,-15,-31,-0.76,-0.1,0.14,14.04,-8.48,14.16
3,-14,-31,-0.78,-0.1,0.14,14.83,-6.9,12.45
3,-14,-31,-0.8,-0.11,0.13,15.56,-4.94,10.56
4,-14,-32,-0.8,-0.11,0.13,15.56,-4.94,10.56
4,-13,-32,-0.82,-0.11,0.12,15.99,-3.91,8.54
4,-12,-32,-0.83,-0.11,0.11,16.78,-3.11,6.84
5,-12,-33,-0.85,-0.11,0.12,18.49,-2.2,5.07
6,-11,-33,-0.87,-0.12,0.12,20.08,-1.28,3.36
7,-11,-33,-0.87,-0.12,0.12,20.08,-1.28,3.36
7,-11,-33,-0.88,-0.14,0.11,21.73,-0.24,1.46
7,-11,-34,-0.89,-0.15,0.11,23.19,0.67,-0.12
7,-11,-34,-0.91,-0.17,0.13,24.6,1.4,-1.77
7,-11,-34,-0.93,-0.18,0.13,25.33,2.08,-2.99
7,-10,-34,-0.93,-0.18,0.13,25.7,3.17,-4.52
7,-9,-34,-0.96,-0.2,0.13,25.7,3.17,-4.52
7,-9,-34,-0.99,-0.22,0.13,26.25,4.15,-5.98
8,-8,-34,-1.01,-0.23,0.13,26.37,4.27,-7.63
8,-8,-34,-1.03,-0.26,0.13,26,5.37,-8.79
8,-8,-34,-1.03,-0.26,0.13,25.51,6.77,-10.01
8,-7,-33,-1.04,-0.29,0.12,25.51,6.77,-10.01
8,-7,-33,-1.06,-0.31,0.11,24.66,6.1,-11.17
8,-7,-33,-1.09,-0.33,0.12,25.02,5.43,-11.72
8,-7,-33,-1.11,-0.36,0.14,24.54,4.82,-12.08
8,-7,-33,-1.13,-0.36,0.14,22.4,4.39,-12.57
8,-7,-33,-1.13,-0.36,0.14,22.4,4.39,-12.57
8,-7,-33,-1.15,-0.38,0.16,20.02,4.39,-13.12
8,-7,-33,-1.18,-0.39,0.18,17.82,3.85,-13.55
8,-7,-32,-1.2,-0.4,0.19,14.89,3.36,-13.98
9,-7,-32,-1.21,-0.4,0.21,12.51,3.85,-14.22
9,-7,-32,-1.21,-0.4,0.21,10.13,4.09,-15.14
10,-7,-32,-1.23,-0.4,0.22,10.13,4.09,-15.14
11,-7,-32,-1.24,-0.39,0.22,7.63,3.23,-16.54
13,-8,-32,-1.24,-0.4,0.24,5.62,2.38,-18.01
14,-8,-32,-1.23,-0.38,0.23,3.6,1.16,-19.53
14,-8,-32,-1.21,-0.37,0.24,2.99,0,-20.87
14,-8,-32,-1.21,-0.37,0.24,2.99,0,-20.87
15,-8,-32,-1.17,-0.36,0.22,2.26,-1.22,-22.52
15,-8,-32,-1.11,-0.36,0.22,-0.18,-3.23,-24.72
15,-8,-32,-1.06,-0.36,0.25,-3.42,-5.62,-26.61
16,-9,-32,-1.08,-0.34,0.3,-6.16,-8.24,-27.04
16,-9,-32,-1.08,-0.34,0.3,-10.01,-11.78,-27.77
16,-9,-32,-1.13,-0.29,0.34,-10.01,-11.78,-27.77
16,-9,-32,-1.22,-0.23,0.35,-17.03,-15.75,-29.24
16,-9,-32,-1.21,-0.15,0.38,-24.54,-15.08,-30.33
16,-9,-32,-1.19,0.02,0.34,-30.82,-18.55,-29.72
16,-9,-32,-1.15,0.17,0.33,-32.04,-21.12,-29.11
16,-9,-32,-1.09,0.19,0.33,-27.89,-19.65,-28.38
16,-9,-32,-1.09,0.19,0.33,-27.89,-19.65,-28.38
16,-10,-32,-1.03,0.2,0.3,-22.4,-15.44,-26.73
16,-11,-32,-0.96,0.16,0.28,-17.46,-11.47,-24.84
16,-14,-32,-0.92,0.13,0.27,-13.24,-10.19,-22.95
16,-14,-32,-0.89,0.1,0.3,-11.78,-12.63,-21
16,-14,-32,-0.89,0.1,0.3,-12.02,-16.17,-19.71
16,-14,-32,-0.88,0.09,0.35,-12.02,-16.17,-19.71
16,-14,-32,-0.89,0.09,0.37,-13.61,-20.14,-18.92
15,-15,-32,-0.9,0.11,0.37,-16.3,-22.52,-18.49
15,-15,-31,-0.92,0.14,0.34,-18.68,-22.71,-18.49
14,-15,-31,-0.92,0.16,0.32,-20.08,-22.95,-18.49
14,-15,-30,-0.92,0.16,0.32,-20.08,-22.95,-18.49
13,-15,-29,-0.92,0.17,0.29,-21.18,-23.56,-18.43
12,-15,-29,-0.9,0.17,0.28,-21.91,-23.5,-18.01
12,-15,-28,-0.89,0.17,0.24,-22.28,-22.52,-17.33
12,-15,-28,-0.88,0.18,0.21,-21.73,-21.91,-16.36
11,-15,-28,-0.88,0.17,0.18,-20.14,-21.24,-15.44
11,-15,-27,-0.88,0.17,0.18,-20.14,-21.24,-15.44
10,-15,-27,-0.87,0.15,0.16,-17.76,-20.2,-14.34
8,-15,-27,-0.86,0.13,0.13,-15.99,-19.35,-13.31
7,-15,-27,-0.86,0.12,0.11,-14.65,-19.84,-12.51
6,-15,-26,-0.87,0.11,0.09,-13.18,-21.55,-11.23
6,-15,-26,-0.87,0.11,0.09,-12.15,-24.11,-10.19
5,-15,-26,-0.89,0.09,0.08,-12.15,-24.11,-10.19
5,-15,-25,-0.91,0.1,0.08,-11.78,-27.28,-9.4
5,-14,-24,-0.94,0.09,0.09,-10.8,-30.4,-8.54
5,-14,-22,-0.97,0.07,0.1,-11.23,-30.58,-7.81
5,-14,-21,-0.99,0.05,0.09,-11.78,-29.17,-6.84
5,-14,-21,-0.99,0.05,0.09,-11.78,-29.17,-6.84
4,-14,-21,-1,0.05,0.1,-9.16,-26.18,-4.76
4,-12,-21,-0.99,0.01,0.1,-7.14,-21.3,-3.54
4,-9,-21,-0.97,0.01,0.08,-7.2,-15.93,-2.93
4,-7,-21,-0.94,-0.01,0.07,-7.93,-11.6,-1.95
4,-7,-21,-0.94,-0.01,0.07,-9.83,-6.53,-1.28
4,-6,-21,-0.91,-0.02,0.05,-9.83,-6.53,-1.28
4,-6,-21,-0.89,-0.03,0.03,-11.6,-3.85,-0.43
4,-6,-21,-0.86,-0.03,0.01,-13.85,-1.77,0.37
4,-6,-21,-0.84,-0.03,0.01,-16.17,-0.12,0.98
4,-6,-21,-0.81,-0.02,0.01,-18.68,1.77,1.59
4,-6,-21,-0.81,-0.02,0.01,-18.68,1.77,1.59
4,-6,-21,-0.8,-0.02,0,-20.51,3.3,2.5
3,-6,-21,-0.79,-0.01,0,-22.03,3.54,3.11
3,-6,-20,-0.79,0,-0.01,-23.93,3.42,3.72
2,-6,-20,-0.78,0,0,-25.21,3.48,4.82
2,-6,-20,-0.78,0,0,-26.67,3.85,5.68
2,-5,-20,-0.79,0,0,-26.67,3.85,5.68
2,-4,-20,-0.78,0,0.01,-28.81,4.39,6.35
2,-2,-20,-0.79,0.01,0,-30.76,4.76,7.08
1,-1,-21,-0.8,0.01,-0.01,-33.14,5.43,7.39
1,-1,-21,-0.8,0.01,-0.01,-35.16,5.92,7.81
1,0,-21,-0.82,0.01,-0.02,-35.16,5.92,7.81
1,0,-21,-0.83,0.03,-0.03,-36.07,6.65,8.61
0,0,-21,-0.83,0.03,-0.03,-35.77,7.87,9.22
0,0,-21,-0.84,0.03,-0.03,-36.32,7.57,9.46
0,0,-21,-0.84,0.03,-0.03,-36.32,7.57,9.46
0,0,-21,-0.85,0.04,-0.02,-37.66,6.59,9.89
0,0,-21,-0.87,0.04,-0.02,-38.76,5.19,10.25
0,0,-21,-0.88,0.05,-0.01,-40.71,4.09,10.5
0,0,-21,-0.9,0.06,-0.01,-42.36,3.11,10.74
0,0,-21,-0.9,0.06,-0.01,-42.36,3.11,10.74
-1,0,-21,-0.92,0.07,-0.01,-44.56,2.32,10.93
-1,0,-21,-0.92,0.07,-0.01,-46.26,1.1,11.23
-1,0,-21,-0.95,0.08,-0.01,-47.85,0,11.96
-1,0,-21,-0.95,0.08,-0.01,-49.68,0.24,12.39
-1,0,-21,-0.95,0.08,-0.01,-49.68,0.24,12.39
-1,0,-21,-0.97,0.09,-0.01,-51.27,1.1,13.12
-2,0,-20,-0.98,0.09,-0.02,-52.12,2.01,13.92
-2,0,-20,-0.99,0.1,-0.03,-53.65,4.09,14.71
-2,1,-20,-1.01,0.1,-0.04,-53.96,5.55,15.69
-3,1,-20,-1.01,0.1,-0.04,-53.89,6.16,16.91
-3,1,-20,-1.02,0.1,-0.05,-53.89,6.16,16.91
-3,1,-20,-1.04,0.11,-0.07,-54.38,5.55,17.76
-3,1,-20,-1.05,0.11,-0.06,-53.96,4.7,18.92
-4,1,-20,-1.06,0.11,-0.04,-52.98,3.6,19.9
-4,1,-20,-1.06,0.11,-0.04,-52.73,1.89,20.69
-5,1,-20,-1.06,0.11,-0.03,-52.73,1.89,20.69
-5,1,-20,-1.06,0.1,0,-52.19,0.43,21.24
-5,1,-20,-1.05,0.1,0.02,-52.12,-0.18,21.85
-5,1,-20,-1.05,0.1,0.02,-53.71,-0.55,22.4
-5,1,-20,-1.05,0.1,0.02,-55.18,-0.85,22.71
-5,1,-20,-1.05,0.1,0.02,-55.18,-0.85,22.71
-5,1,-20,-1.03,0.11,0.02,-56.09,1.16,23.07
-6,1,-20,-1.01,0.11,0.01,-55.85,2.5,23.8
-6,1,-20,-0.99,0.11,-0.01,-55.3,2.56,24.9
-6,1,-20,-0.96,0.11,-0.02,-54.63,2.75,26.06
-6,1,-20,-0.96,0.11,-0.02,-54.63,2.75,26.06
-6,1,-20,-0.95,0.11,-0.03,-53.1,2.75,27.47
-6,1,-20,-0.94,0.1,-0.04,-51.51,2.14,28.93
-6,1,-20,-0.93,0.09,-0.05,-50.84,1.46,30.21
-6,1,-20,-0.94,0.09,-0.05,-50.05,0.18,31.43
-6,1,-20,-0.94,0.09,-0.05,-50.05,0.18,31.43
-6,1,-20,-0.99,0.1,-0.07,-48.65,-2.75,32.53
-6,1,-20,-1.09,0.1,-0.11,-45.53,-5.92,33.81
-6,1,-20,-1.17,0.09,-0.13,-41.08,-9.4,34.55
-6,1,-20,-1.21,0.06,-0.12,-36.68,-14.28,34.91
-5,1,-20,-1.21,0.06,-0.12,-32.41,-21.91,34.61
-5,1,-20,-1.24,0.01,-0.05,-32.41,-21.91,34.61
-5,1,-20,-1.27,-0.03,0.02,-30.21,-31.62,33.75
-5,1,-20,-1.3,-0.07,0.1,-31.74,-40.95,32.29
-5,1,-20,-1.3,-0.14,0.19,-34.73,-47.12,30.58
-5,1,-20,-1.3,-0.14,0.26,-39.49,-50.23,28.63
-5,1,-21,-1.3,-0.14,0.26,-39.49,-50.23,28.63
-5,1,-21,-1.3,-0.15,0.3,-44.68,-48.71,26.61
-5,1,-22,-1.26,-0.16,0.3,-48.16,-41.32,25.21
-5,1,-22,-1.2,-0.16,0.28,-49.01,-30.88,24.23
-5,1,-23,-1.14,-0.14,0.24,-51.45,-21,23.38
-5,1,-24,-1.08,-0.12,0.18,-53.28,-13.43,22.46
-5,1,-25,-1.08,-0.12,0.18,-53.28,-13.43,22.46
-4,1,-27,-1.02,-0.1,0.13,-54.38,-8.79,21.85
-4,1,-27,-0.97,-0.1,0.09,-52.98,-7.2,21.73
-3,1,-27,-0.95,-0.1,0.07,-50.9,-9.46,21.73
-2,1,-27,-0.95,-0.11,0.06,-48.65,-13.79,21.36
-1,1,-27,-0.95,-0.11,0.06,-45.41,-18.01,21.06
0,1,-27,-0.96,-0.13,0.07,-45.41,-18.01,21.06
1,1,-27,-0.98,-0.16,0.08,-43.4,-23.5,20.69
1,1,-27,-1,-0.17,0.1,-41.99,-27.89,20.08
1,0,-27,-1,-0.16,0.11,-41.87,-30.82,18.92
1,0,-27,-1.01,-0.16,0.11,-43.46,-32.59,17.09
2,0,-27,-1.01,-0.16,0.11,-43.46,-32.59,17.09
2,-1,-27,-1.03,-0.17,0.1,-45.41,-34.18,15.2
2,-1,-28,-1.04,-0.17,0.09,-46.94,-35.1,13.98
2,-2,-28,-1.05,-0.18,0.08,-48.52,-32.84,12.94
3,-2,-27,-1.06,-0.18,0.06,-50.05,-30.64,12.27
4,-2,-27,-1.06,-0.18,0.06,-51.76,-26.86,11.78
5,-2,-27,-1.05,-0.2,0.07,-51.76,-26.86,11.78
6,-2,-27,-1.03,-0.2,0.08,-53.41,-21.61,11.29
6,-2,-27,-1.02,-0.19,0.05,-56.21,-18.07,10.86
7,-2,-27,-0.99,-0.19,0.02,-59.08,-14.59,10.44
7,-2,-27,-0.96,-0.18,-0.02,-61.83,-12.39,10.31
7,-2,-27,-0.96,-0.18,-0.02,-61.83,-12.39,10.31
8,-2,-27,-0.94,-0.17,-0.02,-63.17,-10.56,10.25
8,-2,-27,-0.93,-0.16,-0.02,-64.82,-8.79,9.89
8,-2,-27,-0.91,-0.17,-0.02,-65.92,-6.96,9.34
8,-2,-27,-0.88,-0.1,-0.05,-69.58,-5.68,8.12
8,-2,-26,-0.87,-0.13,-0.11,-71.11,-6.53,7.57
8,-2,-26,-0.87,-0.13,-0.11,-68.54,-6.9,6.84
8,-2,-26,-0.88,-0.09,-0.08,-68.54,-6.9,6.84
8,-2,-26,-0.88,-0.1,-0.08,-63.78,-7.75,6.84
8,-2,-26,-0.88,-0.08,-0.07,-61.83,-6.29,5.68
8,-2,-26,-0.88,-0.08,-0.07,-59.27,-5.31,4.94
8,-1,-26,-0.89,-0.09,-0.06,-54.93,-4.7,4.33
8,-1,-26,-0.89,-0.09,-0.06,-52.37,-5,3.85
8,-1,-26,-0.9,-0.11,-0.05,-52.37,-5,3.85
8,-1,-25,-0.91,-0.11,-0.04,-52.8,-4.94,2.93
8,-1,-25,-0.91,-0.11,-0.05,-55.18,-4.27,1.16
8,0,-25,-0.92,-0.11,-0.05,-56.58,-3.78,-0.18
8,0,-24,-0.94,-0.09,-0.05,-55.91,-3.48,-0.85
7,0,-24,-0.95,-0.08,-0.05,-54.81,-2.69,-1.77
7,0,-24,-0.95,-0.08,-0.05,-54.81,-2.69,-1.77
7,1,-23,-0.95,-0.08,-0.06,-53.53,-0.85,-2.62
7,1,-23,-0.95,-0.08,-0.07,-52.31,1.22,-3.23
7,2,-22,-0.95,-0.08,-0.08,-51.09,2.87,-3.91
7,2,-22,-0.95,-0.09,-0.08,-50.35,4.15,-4.64
7,2,-21,-0.95,-0.08,-0.08,-49.93,4.7,-5.62
6,3,-21,-0.95,-0.08,-0.08,-49.93,4.7,-5.62
6,3,-21,-0.96,-0.08,-0.08,-49.26,5.43,-6.53
6,3,-20,-0.97,-0.07,-0.09,-47.85,6.59,-7.2
5,3,-19,-0.98,-0.08,-0.1,-46.45,8.61,-7.93
5,3,-19,-0.99,-0.08,-0.09,-44.43,10.31,-8.48
5,3,-18,-0.99,-0.08,-0.09,-42.11,11.96,-9.16
5,4,-16,-1,-0.1,-0.09,-42.11,11.96,-9.16
5,4,-15,-0.99,-0.11,-0.07,-40.71,13.73,-9.7
5,4,-15,-0.99,-0.13,-0.06,-39.92,16.85,-10.56
5,4,-15,-0.99,-0.15,-0.06,-40.77,18.01,-11.29
5,4,-14,-0.98,-0.17,-0.06,-42.11,19.41,-12.33
5,4,-14,-0.98,-0.17,-0.06,-42.11,19.41,-12.33
5,4,-14,-0.98,-0.18,-0.06,-42.79,20.57,-13.12
5,4,-14,-0.95,-0.19,-0.05,-42.91,21.36,-13.85
5,4,-14,-0.93,-0.18,-0.03,-43.27,20.94,-14.47
5,4,-14,-0.94,-0.16,-0.02,-43.76,19.53,-15.56
5,4,-14,-0.95,-0.15,-0.01,-44.25,17.64,-16.66
5,3,-14,-0.95,-0.15,-0.01,-44.25,17.64,-16.66
5,3,-14,-0.96,-0.15,0,-43.88,16.97,-17.88
6,3,-14,-0.97,-0.15,0,-43.7,16.72,-18.86
6,3,-14,-0.98,-0.14,0,-43.46,15.81,-20.02
6,3,-14,-1.01,-0.13,0.01,-42.42,14.1,-20.81
6,3,-14,-1.01,-0.13,0.01,-42.42,14.1,-20.81
6,3,-14,-1.01,-0.12,0,-42.6,12.7,-21.97
6,3,-13,-1.03,-0.11,-0.02,-42.48,10.86,-22.52
6,2,-13,-1.05,-0.1,-0.04,-38.15,8.06,-22.58
6,2,-13,-1.05,-0.11,-0.03,-33.26,7.39,-22.52
6,2,-12,-1.05,-0.11,-0.03,-29.72,6.1,-22.03
6,2,-12,-1.08,-0.13,-0.03,-29.72,6.1,-22.03
6,2,-12,-1.1,-0.14,-0.03,-29.05,2.87,-21.67
6,2,-12,-1.16,-0.17,-0.04,-29.6,0.31,-21.79
6,2,-12,-1.25,-0.18,-0.04,-30.09,-1.4,-21.48
6,2,-12,-1.29,-0.19,-0.04,-29.85,-2.5,-21.48
6,2,-11,-1.29,-0.19,-0.04,-29.85,-2.5,-21.48
6,2,-10,-1.28,-0.17,-0.01,-30.33,-3.66,-21.73
6,1,-9,-1.24,-0.14,0.03,-32.47,-5.55,-22.03
6,1,-9,-1.21,-0.13,0.08,-35.4,-7.32,-22.77
6,1,-9,-1.22,-0.13,0.11,-39.49,-8.24,-23.25
6,1,-9,-1.22,-0.13,0.11,-44.86,-8.48,-23.19
6,1,-9,-1.28,-0.12,0.06,-44.86,-8.48,-23.19
6,1,-9,-1.26,-0.07,0.04,-48.58,-7.2,-22.58
6,1,-9,-1.19,0,0.08,-48.58,-6.16,-21.3
6,1,-9,-1.12,0.09,0.15,-48.1,-9.58,-19.96
6,1,-9,-1.06,0.15,0.19,-49.74,-15.99,-18.62
6,1,-9,-1.06,0.15,0.19,-53.53,-18.13,-17.7
6,1,-9,-1,0.17,0.19,-53.53,-18.13,-17.7
6,1,-9,-0.93,0.18,0.17,-58.9,-16.42,-16.66
6,1,-9,-0.92,0.26,0.07,-63.23,-16.36,-14.59
6,1,-9,-0.98,0.29,0.03,-63.05,-21.18,-12.57
6,1,-9,-0.98,0.29,0.03,-59.08,-22.89,-10.38
6,1,-9,-1,0.29,-0.01,-59.08,-22.89,-10.38
6,1,-9,-1,0.34,-0.03,-53.77,-26.12,-7.93
6,1,-9,-1.03,0.34,-0.01,-47.85,-35.64,-5.31
6,1,-9,-1.07,0.31,0.03,-38.21,-46.45,-3.05
6,1,-9,-1.12,0.26,0.11,-29.24,-54.26,-0.85
5,1,-9,-1.12,0.26,0.11,-29.24,-54.26,-0.85
5,1,-9,-1.13,0.18,0.19,-22.58,-54.63,1.16
5,1,-9,-1.11,0.1,0.23,-19.9,-46.57,3.3
5,1,-9,-1.09,0.01,0.22,-19.47,-32.84,5.86
5,1,-9,-1.06,-0.02,0.17,-23.07,-18.8,8
5,1,-9,-1.06,-0.02,0.17,-23.07,-18.8,8
5,1,-9,-1.07,-0.06,0.13,-28.93,-9.09,9.52
5,1,-9,-1.08,-0.08,0.1,-35.71,-2.44,10.93
5,0,-9,-1.05,-0.05,0.06,-39.55,4.64,12.45
5,0,-9,-1.03,-0.07,0.05,-41.08,9.83,14.16
5,0,-9,-1.03,-0.07,0.05,-41.08,9.83,14.16
5,0,-9,-1.01,-0.02,0.07,-43.4,11.72,15.26
5,0,-9,-0.99,0.03,0.06,-47.55,12.63,14.28
5,0,-9,-0.99,0.07,0.04,-50.9,15.93,12.02
4,0,-9,-0.97,0.1,0,-52.8,21.36,9.83
4,0,-9,-0.97,0.1,0,-52.8,21.36,9.83
4,0,-9,-0.95,0.14,-0.05,-53.34,23.38,8.12
4,0,-9,-0.95,0.15,-0.08,-51.27,23.74,6.9
4,0,-9,-0.9,0.13,-0.09,-48.95,23.74,6.41
4,0,-9,-0.9,0.13,-0.09,-46.51,23.01,7.2
4,0,-9,-0.89,0.1,-0.06,-46.51,23.01,7.2
4,0,-9,-0.89,0.1,-0.02,-44.86,20.63,8.54
4,0,-9,-0.92,0.12,0.01,-44.98,19.9,8.79
3,0,-9,-0.92,0.14,0,-45.9,22.64,8.97
2,0,-9,-0.92,0.14,0,-45.9,22.64,8.97
0,0,-9,-0.93,0.15,-0.04,-46.57,24.11,8.42
-1,1,-9,-0.95,0.16,-0.07,-45.53,22.16,7.75
-2,1,-9,-0.95,0.14,-0.08,-42.3,19.1,7.69
-3,1,-9,-0.95,0.13,-0.06,-37.84,17.09,7.75
-3,1,-9,-0.95,0.13,-0.06,-37.84,17.09,7.75
-4,1,-9,-0.97,0.13,-0.04,-34.24,16.3,7.63
-4,1,-9,-0.97,0.11,-0.02,-30.7,18.13,7.57
-4,1,-9,-0.95,0.1,-0.03,-27.47,21.55,7.39
-4,1,-9,-0.93,0.09,-0.04,-25.57,24.05,7.51
-4,1,-10,-0.93,0.09,-0.04,-24.17,24.9,7.75
-4,1,-10,-0.92,0.09,-0.05,-24.17,24.9,7.75
-4,1,-10,-0.93,0.09,-0.05,-23.86,25.21,7.81
-4,2,-11,-0.93,0.09,-0.06,-23.19,26.98,7.51
-4,2,-11,-0.92,0.09,-0.08,-21.73,29.05,7.57
-5,2,-11,-0.92,0.09,-0.08,-19.65,29.05,7.93
-5,2,-11,-0.91,0.1,-0.09,-19.65,29.05,7.93
-5,2,-11,-0.9,0.08,-0.1,-17.33,27.71,8
-5,2,-12,-0.92,0.08,-0.1,-16.66,22.03,8.24
-5,2,-12,-0.95,0.1,-0.08,-16.72,15.99,8.79
-5,3,-12,-0.95,0.1,-0.08,-14.83,11.9,9.4
-5,3,-12,-1,0.1,-0.03,-14.83,11.9,9.4
-5,3,-12,-1.04,0.12,0.01,-13.92,9.95,9.77
-5,2,-12,-1.08,0.15,0.04,-13.67,9.34,10.13
-6,2,-12,-1.13,0.16,0.05,-13.55,10.8,10.19
-6,2,-12,-1.17,0.17,0.02,-12.57,13.85,10.86
-6,2,-12,-1.17,0.17,0.02,-12.57,13.85,10.86
-6,2,-12,-1.21,0.19,-0.02,-10.38,16.17,11.96
-6,2,-12,-1.26,0.2,-0.05,-6.41,17.03,13.12
-6,2,-12,-1.31,0.19,-0.05,-1.83,16.97,14.22
-6,2,-12,-1.36,0.18,-0.03,2.08,15.81,15.32
-6,2,-12,-1.36,0.18,-0.03,2.08,15.81,15.32
-6,2,-12,-1.42,0.17,-0.05,5.31,15.56,16.24
-6,2,-12,-1.46,0.17,-0.06,9.7,16.66,17.21
-6,2,-12,-1.47,0.16,-0.06,14.22,17.46,17.76
-6,2,-12,-1.5,0.17,-0.07,18.19,16.66,18.31
-6,2,-12,-1.5,0.17,-0.07,18.19,16.66,18.31
-6,2,-12,-1.5,0.18,-0.06,21.61,16.54,19.23
-6,2,-12,-1.51,0.17,-0.03,24.96,15.93,19.17
-6,2,-12,-1.56,0.14,0.02,27.53,13.85,19.17
-6,2,-12,-1.59,0.08,0.08,29.54,11.17,18.92
-6,2,-12,-1.59,0.08,0.08,29.54,11.17,18.92
-6,2,-12,-1.56,-0.01,0.19,31.86,9.09,18.55
-6,2,-12,-1.5,-0.09,0.31,32.35,8.36,18.01
-6,2,-12,-1.42,-0.12,0.35,28.14,7.45,16.6
-6,2,-12,-1.42,-0.12,0.35,24.05,9.58,15.14
-6,2,-12,-1.28,-0.13,0.37,24.05,9.58,15.14
-6,2,-12,-1.14,-0.14,0.39,20.63,11.84,13.79
-6,2,-12,-1.03,-0.13,0.39,16.3,11.96,12.94
-6,1,-12,-0.95,-0.15,0.41,12.94,11.78,12.27
-6,1,-12,-0.95,-0.15,0.41,10.44,10.99,11.6
-6,1,-12,-0.9,-0.18,0.43,10.44,10.99,11.6
-5,1,-12,-0.87,-0.22,0.47,8.18,10.19,10.99
-5,1,-15,-0.83,-0.24,0.53,5.25,9.22,10.5
-5,1,-18,-0.84,-0.26,0.56,0.73,6.47,9.34
