roll,pitch,yaw,ax,ay,az,gx,gy,gz
-32,-4,-13,-0.89,0.25,0.17,0.92,2.81,43.03
-32,-5,-13,-0.91,0.22,0.15,1.83,1.65,42.11
-32,-5,-12,-0.91,0.24,0.13,1.1,1.46,39.55
-31,-6,-12,-0.88,0.24,0.13,3.66,1.53,37.35
-31,-6,-12,-0.85,0.26,0.12,6.29,1.34,36.87
-31,-6,-11,-0.85,0.26,0.11,7.69,0.67,37.05
-30,-6,-11,-0.86,0.27,0.09,8.36,-1.46,36.87
-30,-6,-11,-0.87,0.27,0.08,11.72,-3.66,35.89
-29,-6,-11,-0.89,0.26,0.07,15.99,-4.33,35.46
-28,-6,-10,-0.9,0.26,0.05,18.92,-4.88,34.42
-27,-6,-10,-0.93,0.2,0.05,22.83,-6.35,32.96
-26,-6,-10,-0.92,0.21,0.02,25.51,-8.18,30.76
-26,-6,-10,-0.92,0.17,0.05,30.09,-13.43,28.87
-26,-6,-10,-0.94,0.13,0.04,31.62,-17.52,28.63
-26,-6,-10,-0.92,0.12,0,26.86,-25.39,29.3
-26,-6,-10,-0.99,0.08,0.06,22.46,-32.41,30.09
-26,-6,-10,-0.98,0.11,0.01,18.01,-28.63,30.46
-26,-5,-9,-1.02,0.11,-0.01,20.08,-26.18,28.44
-26,-5,-9,-1.02,0.09,0.02,23.99,-25.57,24.05
-25,-5,-9,-1,0.1,-0.01,16.54,-21.85,21.3
-25,-5,-9,-0.99,0.08,-0.05,9.77,-20.57,18.55
-25,-5,-9,-1,0.03,-0.08,3.91,-16.91,15.2
-25,-4,-9,-0.96,0.04,-0.13,-1.28,-10.01,11.66
-24,-4,-9,-0.95,0,-0.14,-1.22,-6.23,8.18
-24,-4,-9,-0.96,-0.03,-0.14,-5.13,-0.85,6.53
-23,-4,-9,-0.99,-0.05,-0.15,-13,3.48,5.37
-23,-4,-9,-0.98,-0.05,-0.12,-19.59,4.88,2.44
-23,-4,-9,-1.03,-0.04,-0.1,-25.88,6.71,0.61
-23,-4,-9,-1.1,-0.05,-0.07,-31.74,9.83,0.55
-22,-4,-9,-1.09,-0.01,-0.02,-39,15.01,0.43
-22,-4,-9,-1.12,0.05,0.02,-40.41,15.26,1.4
-21,-4,-9,-1.11,0.07,0.08,-37.11,15.63,4.58
-21,-4,-9,-1.12,0.09,0.14,-38.02,16.05,8.97
-21,-4,-9,-1.13,0.1,0.17,-38.21,13.67,12.57
-21,-4,-9,-1.1,0.12,0.18,-38.51,11.9,15.63
-21,-4,-9,-1.08,0.15,0.18,-36.68,13.24,19.1
-20,-4,-9,-1.06,0.16,0.15,-32.96,19.71,22.16
-20,-4,-9,-1.03,0.17,0.13,-28.63,29.3,24.23
-20,-4,-8,-0.99,0.17,0.1,-26.79,37.35,24.84
-20,-4,-8,-0.96,0.17,0.06,-27.04,41.56,24.17
-20,-4,-8,-0.93,0.18,0.03,-26.31,42.91,23.5
-20,-4,-8,-0.89,0.17,0.02,-25.02,44.01,23.32
-20,-4,-8,-0.87,0.16,0,-23.13,44.8,22.77
-19,-4,-8,-0.86,0.13,-0.02,-20.57,44.98,22.28
-19,-4,-8,-0.91,0.08,0.05,-17.52,43.88,21.73
-18,-4,-8,-0.87,0.11,0.02,-19.84,40.77,19.17
-18,-4,-8,-0.9,0.07,0.02,-20.81,34,16.36
-17,-4,-8,-0.9,0.03,0.08,-22.77,30.21,13.24
